Date Time,,Z(1) S. T,Z(2) B. E, Z(3) B. RH, Z(4) B.CO2
11/23/18 20:56,,255.52,,,1122
11/23/18 20:55,,255.31,,,1122
11/23/18 20:55,,255.17,,,1066
11/23/18 20:55,,254.9,,,1027
11/23/18 20:55,,254.71,,,1027
11/23/18 20:55,,254.55,,,992
11/23/18 20:55,,254.36,,,992
11/23/18 20:55,,254.15,,,972
11/23/18 20:55,,254.01,,,972
11/23/18 20:55,,253.74,,,967
11/23/18 20:55,,253.44,,,967
11/23/18 20:55,,253.16,,,967
11/23/18 20:55,,252.9,,,967
11/23/18 20:55,,252.66,,,967
11/23/18 20:55,,252.41,,,967
11/23/18 20:55,,252.13,,,968
11/23/18 20:55,,251.87,,,968
11/23/18 20:55,,251.6,,,969
11/23/18 20:55,,251.29,,,969
11/23/18 20:55,,251.04,,,972
11/23/18 20:55,,250.75,,,972
11/23/18 20:55,,250.53,,,976
11/23/18 20:55,,250.35,,,976
11/23/18 20:55,,250,,,980
11/23/18 20:55,,249.66,,,980
11/23/18 20:55,,249.42,,,980
11/23/18 20:55,,249.08,,,985
11/23/18 20:55,,248.84,,,985
11/23/18 20:55,,248.59,,,990
11/23/18 20:55,,248.29,,,990
11/23/18 20:55,,248,,,996
11/23/18 20:55,,247.65,,,1000
11/23/18 20:55,,247.34,,,1000
11/23/18 20:55,,247,,,1003
11/23/18 20:55,,246.62,,,1003
11/23/18 20:55,,246.34,,,1005
11/23/18 20:55,,245.93,,,1005
11/23/18 20:55,,245.56,,,1006
11/23/18 20:55,,245.11,,,1006
11/23/18 20:55,,244.71,,,1006
11/23/18 20:55,,244.27,,,1006
11/23/18 20:55,,243.84,,,1006
11/23/18 20:55,,243.44,,,1006
11/23/18 20:55,,243.03,,,1007
11/23/18 20:55,,242.58,,,1007
11/23/18 20:55,,242.14,,,1007
11/23/18 20:55,,241.68,,,1007
11/23/18 20:55,,241.33,,,1008
11/23/18 20:55,,240.82,,,1008
11/23/18 20:55,,240.41,,,1008
11/23/18 20:55,,240.03,,,1008
11/23/18 20:55,,239.69,,,1008
11/23/18 20:55,,239.3,,,1008
11/23/18 20:55,,238.94,,,1008
11/23/18 20:55,,238.57,,,1008
11/23/18 20:55,,238.08,,,1008
11/23/18 20:55,,237.76,,,1008
11/23/18 20:55,,237.43,,,1008
11/23/18 20:55,,237.37,,,1007
11/23/18 20:55,,237.38,,,1007
11/23/18 20:55,,237.63,,,1005
11/23/18 20:54,,238.04,,,1005
11/23/18 20:54,,238.93,,,1002
11/23/18 20:54,,240.55,,,1002
11/23/18 20:54,,243.35,,,996
11/23/18 20:54,,247.29,,,996
11/23/18 20:54,,251.67,,,991
11/23/18 20:54,,256.29,,,991
11/23/18 20:54,,259.65,,,985
11/23/18 20:54,,260.29,,,985
11/23/18 20:54,,259.99,,,980
11/23/18 20:54,,259.82,,,980
11/23/18 20:54,,259.55,,,980
11/23/18 20:54,,259.4,,,975
11/23/18 20:54,,259.09,,,975
11/23/18 20:54,,258.89,,,971
11/23/18 20:54,,258.7,,,971
11/23/18 20:54,,258.38,,,966
11/23/18 20:54,,258.1,,,966
11/23/18 20:54,,257.8,,,962
11/23/18 20:54,,257.45,,,962
11/23/18 20:54,,257.13,,,956
11/23/18 20:54,,256.87,,,956
11/23/18 20:54,,256.53,,,951
11/23/18 20:54,,256.26,,,946
11/23/18 20:54,,255.95,,,946
11/23/18 20:54,,255.59,,,943
11/23/18 20:54,,255.24,,,943
11/23/18 20:54,,254.88,,,939
11/23/18 20:54,,254.55,,,939
11/23/18 20:54,,254.16,,,934
11/23/18 20:54,,253.88,,,934
11/23/18 20:54,,253.57,,,928
11/23/18 20:54,,253.23,,,928
11/23/18 20:54,,252.92,,,922
11/23/18 20:54,,252.58,,,922
11/23/18 20:54,,252.18,,,917
11/23/18 20:54,,251.8,,,917
11/23/18 20:54,,251.37,,,913
11/23/18 20:54,,251.02,,,913
11/23/18 20:54,,250.6,,,911
11/23/18 20:54,,250.25,,,911
11/23/18 20:54,,249.83,,,909
11/23/18 20:54,,249.44,,,909
11/23/18 20:54,,249.05,,,907
11/23/18 20:54,,248.59,,,907
11/23/18 20:54,,248.17,,,905
11/23/18 20:54,,247.77,,,905
11/23/18 20:54,,247.29,,,901
11/23/18 20:54,,246.81,,,901
11/23/18 20:54,,246.36,,,898
11/23/18 20:54,,245.89,,,894
11/23/18 20:54,,245.33,,,894
11/23/18 20:54,,244.85,,,890
11/23/18 20:54,,244.32,,,890
11/23/18 20:54,,243.85,,,886
11/23/18 20:54,,243.35,,,886
11/23/18 20:54,,242.76,,,883
11/23/18 20:54,,242.21,,,883
11/23/18 20:54,,241.55,,,881
11/23/18 20:53,,240.91,,,881
11/23/18 20:53,,240.28,,,878
11/23/18 20:53,,239.64,,,878
11/23/18 20:53,,238.94,,,875
11/23/18 20:53,,238.27,,,875
11/23/18 20:53,,237.58,,,871
11/23/18 20:53,,236.86,,,871
11/23/18 20:53,,236.15,,,865
11/23/18 20:53,,235.43,,,865
11/23/18 20:53,,234.63,,,865
11/23/18 20:53,,233.85,,,860
11/23/18 20:53,,233.03,,,860
11/23/18 20:53,,232.19,,,857
11/23/18 20:53,,231.43,,,857
11/23/18 20:53,,230.57,,,855
11/23/18 20:53,,229.67,,,855
11/23/18 20:53,,228.86,,,855
11/23/18 20:53,,227.94,,,854
11/23/18 20:53,,226.97,,,854
11/23/18 20:53,,226.01,,,854
11/23/18 20:53,,225.01,,,854
11/23/18 20:53,,223.98,,,853
11/23/18 20:53,,222.93,,,853
11/23/18 20:53,,221.88,,,852
11/23/18 20:53,,220.82,,,852
11/23/18 20:53,,219.73,,,851
11/23/18 20:53,,218.55,,,851
11/23/18 20:53,,217.41,,,850
11/23/18 20:53,,216.2,,,850
11/23/18 20:53,,215.04,,,848
11/23/18 20:53,,213.9,,,848
11/23/18 20:53,,212.76,,,845
11/23/18 20:53,,211.55,,,845
11/23/18 20:53,,210.27,,,841
11/23/18 20:53,,209.05,,,841
11/23/18 20:53,,207.82,,,836
11/23/18 20:53,,206.84,,,836
11/23/18 20:53,,206.11,,,830
11/23/18 20:53,,205.51,,,830
11/23/18 20:53,,205.35,,,822
11/23/18 20:53,,205.74,,,822
11/23/18 20:53,,207.05,,,810
11/23/18 20:53,,209.63,,,810
11/23/18 20:53,,214.19,,,793
11/23/18 20:53,,221.35,,,780
11/23/18 20:53,,231.02,,,780
11/23/18 20:53,,243.32,,,774
11/23/18 20:53,,257.98,,,774
11/23/18 20:53,,270.88,,,772
11/23/18 20:53,,276.76,,,772
11/23/18 20:53,,277.73,,,770
11/23/18 20:53,,277.56,,,770
11/23/18 20:53,,277.39,,,767
11/23/18 20:53,,277.26,,,767
11/23/18 20:53,,277.11,,,764
11/23/18 20:53,,276.95,,,764
11/23/18 20:53,,276.83,,,761
11/23/18 20:53,,276.64,,,761
11/23/18 20:53,,276.46,,,759
11/23/18 20:53,,276.33,,,759
11/23/18 20:53,,276.12,,,759
11/23/18 20:52,,275.86,,,757
11/23/18 20:52,,275.66,,,757
11/23/18 20:52,,275.49,,,755
11/23/18 20:52,,275.26,,,755
11/23/18 20:52,,275.13,,,752
11/23/18 20:52,,274.94,,,752
11/23/18 20:52,,274.73,,,749
11/23/18 20:52,,274.49,,,749
11/23/18 20:52,,274.28,,,745
11/23/18 20:52,,274.06,,,741
11/23/18 20:52,,273.84,,,741
11/23/18 20:52,,273.53,,,736
11/23/18 20:52,,273.37,,,736
11/23/18 20:52,,272.83,,,729
11/23/18 20:52,,272.6,,,729
11/23/18 20:52,,272.38,,,723
11/23/18 20:52,,272.38,,,723
11/23/18 20:52,,271.86,,,719
11/23/18 20:52,,271.86,,,719
11/23/18 20:52,,271.42,,,716
11/23/18 20:52,,271.14,,,716
11/23/18 20:52,,270.87,,,712
11/23/18 20:52,,270.56,,,712
11/23/18 20:52,,270.3,,,709
11/23/18 20:52,,269.98,,,709
11/23/18 20:52,,269.71,,,709
11/23/18 20:52,,269.46,,,709
11/23/18 20:52,,269.16,,,709
11/23/18 20:52,,269.16,,,709
11/23/18 20:52,,268.88,,,709
11/23/18 20:52,,268.61,,,709
11/23/18 20:52,,268.37,,,709
11/23/18 20:52,,268.12,,,709
11/23/18 20:52,,267.83,,,709
11/23/18 20:52,,267.53,,,709
11/23/18 20:52,,267.28,,,709
11/23/18 20:52,,267.04,,,709
11/23/18 20:52,,266.75,,,709
11/23/18 20:52,,266.24,,,709
11/23/18 20:52,,265.95,,,709
11/23/18 20:52,,265.63,,,709
11/23/18 20:52,,265.31,,,709
11/23/18 20:52,,265.05,,,709
11/23/18 20:52,,264.68,,,709
11/23/18 20:52,,264.32,,,709
11/23/18 20:52,,264.08,,,710
11/23/18 20:52,,263.81,,,710
11/23/18 20:52,,263.79,,,710
11/23/18 20:52,,263.93,,,710
11/23/18 20:52,,264.63,,,710
11/23/18 20:52,,266.54,,,710
11/23/18 20:52,,266.54,,,710
11/23/18 20:52,,273.5,,,710
11/23/18 20:52,,276.93,,,710
11/23/18 20:52,,277.99,,,710
11/23/18 20:52,,277.75,,,710
11/23/18 20:52,,277.61,,,710
11/23/18 20:52,,277.33,,,710
11/23/18 20:52,,277.09,,,710
11/23/18 20:52,,276.86,,,710
11/23/18 20:51,,276.58,,,710
11/23/18 20:51,,276.32,,,710
11/23/18 20:51,,276.13,,,710
11/23/18 20:51,,275.89,,,710
11/23/18 20:51,,275.63,,,710
11/23/18 20:51,,275.35,,,710
11/23/18 20:51,,275.14,,,710
11/23/18 20:51,,275.14,,,710
11/23/18 20:51,,274.61,,,710
11/23/18 20:51,,274.22,,,710
11/23/18 20:51,,273.97,,,711
11/23/18 20:51,,273.61,,,711
11/23/18 20:51,,273.19,,,711
11/23/18 20:51,,272.85,,,711
11/23/18 20:51,,272.43,,,712
11/23/18 20:51,,272.14,,,712
11/23/18 20:51,,271.88,,,712
11/23/18 20:51,,271.88,,,712
11/23/18 20:51,,271.53,,,713
11/23/18 20:51,,271.11,,,713
11/23/18 20:51,,270.82,,,714
11/23/18 20:51,,270.48,,,714
11/23/18 20:51,,270.1,,,716
11/23/18 20:51,,269.67,,,716
11/23/18 20:51,,269.31,,,717
11/23/18 20:51,,268.95,,,717
11/23/18 20:51,,268.52,,,718
11/23/18 20:51,,267.72,,,719
11/23/18 20:51,,267.27,,,719
11/23/18 20:51,,266.88,,,720
11/23/18 20:51,,266.3,,,720
11/23/18 20:51,,265.85,,,721
11/23/18 20:51,,265.41,,,721
11/23/18 20:51,,264.94,,,721
11/23/18 20:51,,264.41,,,721
11/23/18 20:51,,264,,,722
11/23/18 20:51,,263.49,,,722
11/23/18 20:51,,262.99,,,722
11/23/18 20:51,,262.51,,,723
11/23/18 20:51,,262.05,,,723
11/23/18 20:51,,261.48,,,723
11/23/18 20:51,,260.9,,,723
11/23/18 20:51,,260.32,,,724
11/23/18 20:51,,259.78,,,724
11/23/18 20:51,,259.13,,,724
11/23/18 20:51,,258.55,,,724
11/23/18 20:51,,257.9,,,725
11/23/18 20:51,,257.16,,,725
11/23/18 20:51,,256.44,,,725
11/23/18 20:51,,255.8,,,725
11/23/18 20:51,,255.11,,,726
11/23/18 20:51,,254.34,,,726
11/23/18 20:51,,253.67,,,727
11/23/18 20:51,,252.91,,,727
11/23/18 20:51,,252.18,,,730
11/23/18 20:51,,252.18,,,732
11/23/18 20:51,,250.48,,,732
11/23/18 20:51,,250.48,,,736
11/23/18 20:51,,249.64,,,736
11/23/18 20:50,,247.84,,,740
11/23/18 20:50,,247.84,,,740
11/23/18 20:50,,246.98,,,744
11/23/18 20:50,,246.09,,,744
11/23/18 20:50,,245.18,,,751
11/23/18 20:50,,244.27,,,751
11/23/18 20:50,,243.29,,,758
11/23/18 20:50,,242.32,,,758
11/23/18 20:50,,241.28,,,766
11/23/18 20:50,,240.26,,,766
11/23/18 20:50,,239.15,,,772
11/23/18 20:50,,238.05,,,772
11/23/18 20:50,,236.82,,,776
11/23/18 20:50,,234.54,,,776
11/23/18 20:50,,233.41,,,779
11/23/18 20:50,,232.11,,,779
11/23/18 20:50,,230.92,,,782
11/23/18 20:50,,229.64,,,782
11/23/18 20:50,,228.41,,,785
11/23/18 20:50,,227.17,,,785
11/23/18 20:50,,226.03,,,789
11/23/18 20:50,,224.97,,,789
11/23/18 20:50,,224.2,,,794
11/23/18 20:50,,223.86,,,801
11/23/18 20:50,,223.99,,,801
11/23/18 20:50,,224.95,,,808
11/23/18 20:50,,227.23,,,808
11/23/18 20:50,,231.43,,,818
11/23/18 20:50,,238.37,,,818
11/23/18 20:50,,248.68,,,824
11/23/18 20:50,,260.96,,,824
11/23/18 20:50,,272.1,,,828
11/23/18 20:50,,278.09,,,828
11/23/18 20:50,,280.49,,,828
11/23/18 20:50,,280.33,,,830
11/23/18 20:50,,280.1,,,830
11/23/18 20:50,,279.96,,,832
11/23/18 20:50,,279.96,,,832
11/23/18 20:50,,279.75,,,833
11/23/18 20:50,,279.5,,,833
11/23/18 20:50,,279,,,833
11/23/18 20:50,,278.75,,,833
11/23/18 20:50,,278.5,,,834
11/23/18 20:50,,278.24,,,834
11/23/18 20:50,,278,,,835
11/23/18 20:50,,278,,,835
11/23/18 20:50,,277.68,,,835
11/23/18 20:50,,277.39,,,835
11/23/18 20:50,,277.05,,,835
11/23/18 20:50,,276.74,,,835
11/23/18 20:50,,275.98,,,835
11/23/18 20:50,,275.65,,,835
11/23/18 20:50,,275.29,,,835
11/23/18 20:50,,274.98,,,836
11/23/18 20:50,,274.69,,,836
11/23/18 20:50,,274.28,,,836
11/23/18 20:50,,273.92,,,836
11/23/18 20:50,,273.92,,,837
11/23/18 20:50,,273.51,,,837
11/23/18 20:50,,273.16,,,837
11/23/18 20:49,,272.79,,,837
11/23/18 20:49,,272.42,,,837
11/23/18 20:49,,272.06,,,837
11/23/18 20:49,,271.68,,,837
11/23/18 20:49,,271.29,,,837
11/23/18 20:49,,271.02,,,837
11/23/18 20:49,,270.63,,,837
11/23/18 20:49,,270.26,,,838
11/23/18 20:49,,269.57,,,838
11/23/18 20:49,,269.16,,,838
11/23/18 20:49,,268.83,,,838
11/23/18 20:49,,268.53,,,839
11/23/18 20:49,,268.18,,,839
11/23/18 20:49,,267.81,,,839
11/23/18 20:49,,267.44,,,839
11/23/18 20:49,,267.07,,,839
11/23/18 20:49,,266.81,,,840
11/23/18 20:49,,266.4,,,840
11/23/18 20:49,,266.17,,,840
11/23/18 20:49,,265.86,,,840
11/23/18 20:49,,265.64,,,841
11/23/18 20:49,,265.38,,,841
11/23/18 20:49,,265.1,,,841
11/23/18 20:49,,264.94,,,841
11/23/18 20:49,,264.7,,,841
11/23/18 20:49,,264.56,,,842
11/23/18 20:49,,264.41,,,842
11/23/18 20:49,,264.37,,,844
11/23/18 20:49,,264.34,,,844
11/23/18 20:49,,264.38,,,846
11/23/18 20:49,,264.43,,,846
11/23/18 20:49,,264.78,,,848
11/23/18 20:49,,265.32,,,848
11/23/18 20:49,,266.18,,,851
11/23/18 20:49,,267.44,,,851
11/23/18 20:49,,269.36,,,851
11/23/18 20:49,,272.29,,,853
11/23/18 20:49,,272.29,,,855
11/23/18 20:49,,283,,,855
11/23/18 20:49,,290.16,,,857
11/23/18 20:49,,298.51,,,857
11/23/18 20:49,,306.7,,,860
11/23/18 20:49,,310,,,860
11/23/18 20:49,,310.26,,,862
11/23/18 20:49,,310.24,,,866
11/23/18 20:49,,310.26,,,866
11/23/18 20:49,,310.21,,,870
11/23/18 20:49,,310.22,,,870
11/23/18 20:49,,310.1,,,874
11/23/18 20:49,,310.07,,,874
11/23/18 20:49,,310,,,879
11/23/18 20:49,,309.99,,,879
11/23/18 20:49,,309.93,,,885
11/23/18 20:49,,309.88,,,885
11/23/18 20:49,,309.86,,,891
11/23/18 20:49,,309.86,,,891
11/23/18 20:49,,309.82,,,896
11/23/18 20:49,,309.78,,,896
11/23/18 20:49,,309.73,,,900
11/23/18 20:49,,309.6,,,900
11/23/18 20:48,,309.54,,,904
11/23/18 20:48,,309.46,,,904
11/23/18 20:48,,309.31,,,909
11/23/18 20:48,,309.25,,,909
11/23/18 20:48,,309.17,,,914
11/23/18 20:48,,309.09,,,914
11/23/18 20:48,,309.03,,,919
11/23/18 20:48,,308.95,,,919
11/23/18 20:48,,308.87,,,921
11/23/18 20:48,,308.81,,,921
11/23/18 20:48,,308.69,,,922
11/23/18 20:48,,308.53,,,922
11/23/18 20:48,,308.47,,,922
11/23/18 20:48,,308.38,,,922
11/23/18 20:48,,308.27,,,922
11/23/18 20:48,,308.13,,,922
11/23/18 20:48,,308.01,,,922
11/23/18 20:48,,307.88,,,922
11/23/18 20:48,,307.73,,,921
11/23/18 20:48,,307.67,,,921
11/23/18 20:48,,307.5,,,919
11/23/18 20:48,,307.37,,,919
11/23/18 20:48,,307.27,,,917
11/23/18 20:48,,307.13,,,917
11/23/18 20:48,,307.04,,,914
11/23/18 20:48,,306.9,,,914
11/23/18 20:48,,306.74,,,911
11/23/18 20:48,,306.58,,,911
11/23/18 20:48,,306.42,,,908
11/23/18 20:48,,306.35,,,908
11/23/18 20:48,,306.25,,,905
11/23/18 20:48,,306.07,,,905
11/23/18 20:48,,306,,,903
11/23/18 20:48,,305.99,,,903
11/23/18 20:48,,305.93,,,901
11/23/18 20:48,,305.81,,,901
11/23/18 20:48,,305.74,,,898
11/23/18 20:48,,305.67,,,896
11/23/18 20:48,,305.53,,,896
11/23/18 20:48,,305.5,,,893
11/23/18 20:48,,305.39,,,893
11/23/18 20:48,,305.39,,,889
11/23/18 20:48,,305.38,,,889
11/23/18 20:48,,305.31,,,885
11/23/18 20:48,,305.24,,,885
11/23/18 20:48,,305.18,,,881
11/23/18 20:48,,305.12,,,881
11/23/18 20:48,,305.04,,,878
11/23/18 20:48,,304.88,,,878
11/23/18 20:48,,304.79,,,876
11/23/18 20:48,,304.72,,,876
11/23/18 20:48,,304.54,,,874
11/23/18 20:48,,304.46,,,874
11/23/18 20:48,,304.29,,,872
11/23/18 20:48,,304.25,,,872
11/23/18 20:48,,304.22,,,871
11/23/18 20:48,,304.11,,,871
11/23/18 20:48,,304.02,,,870
11/23/18 20:48,,303.98,,,870
11/23/18 20:48,,303.86,,,869
11/23/18 20:47,,303.74,,,869
11/23/18 20:47,,303.63,,,867
11/23/18 20:47,,303.52,,,867
11/23/18 20:47,,303.43,,,866
11/23/18 20:47,,303.31,,,864
11/23/18 20:47,,303.22,,,864
11/23/18 20:47,,303.17,,,864
11/23/18 20:47,,302.97,,,863
11/23/18 20:47,,302.93,,,863
11/23/18 20:47,,302.84,,,861
11/23/18 20:47,,302.72,,,861
11/23/18 20:47,,302.6,,,860
11/23/18 20:47,,302.47,,,860
11/23/18 20:47,,302.28,,,860
11/23/18 20:47,,302.28,,,860
11/23/18 20:47,,302.01,,,860
11/23/18 20:47,,301.86,,,860
11/23/18 20:47,,301.73,,,860
11/23/18 20:47,,301.61,,,860
11/23/18 20:47,,301.45,,,860
11/23/18 20:47,,301.27,,,860
11/23/18 20:47,,301.15,,,860
11/23/18 20:47,,301.12,,,860
11/23/18 20:47,,301.05,,,860
11/23/18 20:47,,300.95,,,860
11/23/18 20:47,,300.99,,,860
11/23/18 20:47,,301.09,,,860
11/23/18 20:47,,301.44,,,860
11/23/18 20:47,,302.3,,,860
11/23/18 20:47,,304.5,,,860
11/23/18 20:47,,306.62,,,860
11/23/18 20:47,,307.21,,,860
11/23/18 20:47,,307.09,,,860
11/23/18 20:47,,306.98,,,860
11/23/18 20:47,,306.98,,,861
11/23/18 20:47,,306.69,,,861
11/23/18 20:47,,306.51,,,863
11/23/18 20:47,,306.35,,,863
11/23/18 20:47,,306.23,,,864
11/23/18 20:47,,306.07,,,864
11/23/18 20:47,,306.01,,,866
11/23/18 20:47,,305.79,,,866
11/23/18 20:47,,305.66,,,867
11/23/18 20:47,,305.46,,,867
11/23/18 20:47,,305.34,,,868
11/23/18 20:47,,305.25,,,868
11/23/18 20:47,,305,,,869
11/23/18 20:47,,304.84,,,869
11/23/18 20:47,,304.79,,,870
11/23/18 20:47,,304.65,,,870
11/23/18 20:47,,304.49,,,871
11/23/18 20:47,,304.34,,,871
11/23/18 20:47,,304.1,,,871
11/23/18 20:47,,303.94,,,871
11/23/18 20:47,,303.73,,,872
11/23/18 20:47,,303.6,,,872
11/23/18 20:47,,303.44,,,872
11/23/18 20:47,,303.27,,,873
11/23/18 20:47,,303.02,,,875
11/23/18 20:47,,302.9,,,876
11/23/18 20:46,,302.67,,,876
11/23/18 20:46,,302.4,,,876
11/23/18 20:46,,302.24,,,878
11/23/18 20:46,,301.97,,,878
11/23/18 20:46,,301.78,,,881
11/23/18 20:46,,301.66,,,881
11/23/18 20:46,,301.4,,,884
11/23/18 20:46,,301.22,,,884
11/23/18 20:46,,301.05,,,887
11/23/18 20:46,,300.82,,,887
11/23/18 20:46,,300.57,,,888
11/23/18 20:46,,300.41,,,888
11/23/18 20:46,,300.14,,,890
11/23/18 20:46,,299.85,,,890
11/23/18 20:46,,299.63,,,892
11/23/18 20:46,,299.38,,,892
11/23/18 20:46,,299.15,,,895
11/23/18 20:46,,298.98,,,895
11/23/18 20:46,,298.73,,,898
11/23/18 20:46,,298.5,,,898
11/23/18 20:46,,298.33,,,901
11/23/18 20:46,,298.15,,,901
11/23/18 20:46,,297.91,,,903
11/23/18 20:46,,297.77,,,905
11/23/18 20:46,,297.55,,,905
11/23/18 20:46,,297.42,,,906
11/23/18 20:46,,297.19,,,906
11/23/18 20:46,,297.03,,,907
11/23/18 20:46,,296.87,,,907
11/23/18 20:46,,296.72,,,908
11/23/18 20:46,,296.61,,,908
11/23/18 20:46,,296.38,,,908
11/23/18 20:46,,296.15,,,908
11/23/18 20:46,,295.96,,,908
11/23/18 20:46,,295.77,,,908
11/23/18 20:46,,295.64,,,908
11/23/18 20:46,,295.46,,,908
11/23/18 20:46,,295.27,,,907
11/23/18 20:46,,295.12,,,907
11/23/18 20:46,,295.13,,,906
11/23/18 20:46,,295.16,,,906
11/23/18 20:46,,295.35,,,904
11/23/18 20:46,,296.13,,,904
11/23/18 20:46,,298.17,,,904
11/23/18 20:46,,302.07,,,900
11/23/18 20:46,,305.84,,,900
11/23/18 20:46,,306.65,,,893
11/23/18 20:46,,306.59,,,893
11/23/18 20:46,,306.52,,,884
11/23/18 20:46,,306.31,,,884
11/23/18 20:46,,306.18,,,872
11/23/18 20:46,,306.08,,,858
11/23/18 20:46,,305.94,,,858
11/23/18 20:46,,305.75,,,844
11/23/18 20:46,,305.62,,,844
11/23/18 20:46,,305.45,,,828
11/23/18 20:46,,305.31,,,828
11/23/18 20:46,,305.16,,,814
11/23/18 20:46,,305.11,,,814
11/23/18 20:46,,304.97,,,800
11/23/18 20:45,,304.79,,,800
11/23/18 20:45,,304.58,,,792
11/23/18 20:45,,304.48,,,792
11/23/18 20:45,,304.36,,,789
11/23/18 20:45,,304.24,,,789
11/23/18 20:45,,304.11,,,788
11/23/18 20:45,,303.89,,,788
11/23/18 20:45,,303.88,,,787
11/23/18 20:45,,303.69,,,787
11/23/18 20:45,,303.54,,,787
11/23/18 20:45,,303.45,,,787
11/23/18 20:45,,303.26,,,786
11/23/18 20:45,,303,,,786
11/23/18 20:45,,302.84,,,785
11/23/18 20:45,,302.69,,,785
11/23/18 20:45,,302.57,,,785
11/23/18 20:45,,302.33,,,785
11/23/18 20:45,,302.17,,,784
11/23/18 20:45,,302.07,,,782
11/23/18 20:45,,301.85,,,782
11/23/18 20:45,,301.68,,,781
11/23/18 20:45,,301.49,,,781
11/23/18 20:45,,301.37,,,780
11/23/18 20:45,,301.21,,,780
11/23/18 20:45,,301.08,,,778
11/23/18 20:45,,300.9,,,778
11/23/18 20:45,,300.75,,,777
11/23/18 20:45,,300.59,,,777
11/23/18 20:45,,300.41,,,776
11/23/18 20:45,,300.26,,,776
11/23/18 20:45,,300.06,,,776
11/23/18 20:45,,299.86,,,776
11/23/18 20:45,,299.67,,,775
11/23/18 20:45,,299.44,,,775
11/23/18 20:45,,299.28,,,775
11/23/18 20:45,,299.11,,,774
11/23/18 20:45,,298.92,,,774
11/23/18 20:45,,298.72,,,773
11/23/18 20:45,,298.54,,,773
11/23/18 20:45,,298.43,,,771
11/23/18 20:45,,298.26,,,771
11/23/18 20:45,,298.08,,,770
11/23/18 20:45,,297.86,,,770
11/23/18 20:45,,297.64,,,768
11/23/18 20:45,,297.49,,,768
11/23/18 20:45,,297.28,,,767
11/23/18 20:45,,297.13,,,765
11/23/18 20:45,,296.96,,,765
11/23/18 20:45,,296.79,,,762
11/23/18 20:45,,296.61,,,762
11/23/18 20:45,,296.45,,,760
11/23/18 20:45,,296.2,,,760
11/23/18 20:45,,296.01,,,758
11/23/18 20:45,,295.87,,,758
11/23/18 20:45,,295.67,,,757
11/23/18 20:45,,295.48,,,757
11/23/18 20:45,,295.28,,,756
11/23/18 20:45,,295.09,,,756
11/23/18 20:45,,294.91,,,755
11/23/18 20:45,,294.79,,,755
11/23/18 20:44,,294.67,,,754
11/23/18 20:44,,294.61,,,754
11/23/18 20:44,,294.48,,,752
11/23/18 20:44,,294.4,,,752
11/23/18 20:44,,294.31,,,751
11/23/18 20:44,,294.16,,,751
11/23/18 20:44,,294.03,,,750
11/23/18 20:44,,293.9,,,750
11/23/18 20:44,,293.82,,,749
11/23/18 20:44,,293.84,,,749
11/23/18 20:44,,293.9,,,748
11/23/18 20:44,,294,,,747
11/23/18 20:44,,294.25,,,747
11/23/18 20:44,,294.64,,,746
11/23/18 20:44,,295.28,,,746
11/23/18 20:44,,296.46,,,746
11/23/18 20:44,,298.8,,,746
11/23/18 20:44,,302.97,,,745
11/23/18 20:44,,308.52,,,745
11/23/18 20:44,,312.72,,,745
11/23/18 20:44,,313.4,,,745
11/23/18 20:44,,313.24,,,744
11/23/18 20:44,,313.21,,,743
11/23/18 20:44,,313.12,,,743
11/23/18 20:44,,313.04,,,742
11/23/18 20:44,,312.98,,,742
11/23/18 20:44,,312.76,,,740
11/23/18 20:44,,312.69,,,740
11/23/18 20:44,,312.6,,,739
11/23/18 20:44,,312.47,,,739
11/23/18 20:44,,312.32,,,737
11/23/18 20:44,,312.24,,,737
11/23/18 20:44,,312.04,,,736
11/23/18 20:44,,311.91,,,736
11/23/18 20:44,,311.75,,,735
11/23/18 20:44,,311.66,,,735
11/23/18 20:44,,311.58,,,734
11/23/18 20:44,,311.51,,,733
11/23/18 20:44,,311.45,,,733
11/23/18 20:44,,311.46,,,732
11/23/18 20:44,,311.37,,,732
11/23/18 20:44,,311.29,,,731
11/23/18 20:44,,311.25,,,731
11/23/18 20:44,,311.22,,,730
11/23/18 20:44,,311.15,,,730
11/23/18 20:44,,311.06,,,729
11/23/18 20:44,,311,,,729
11/23/18 20:44,,310.92,,,727
11/23/18 20:44,,310.89,,,727
11/23/18 20:44,,310.79,,,726
11/23/18 20:44,,310.67,,,726
11/23/18 20:44,,310.63,,,725
11/23/18 20:44,,310.53,,,725
11/23/18 20:44,,310.52,,,725
11/23/18 20:44,,310.41,,,725
11/23/18 20:44,,310.3,,,724
11/23/18 20:44,,310.22,,,724
11/23/18 20:44,,310.11,,,724
11/23/18 20:44,,310.1,,,724
11/23/18 20:44,,310.04,,,724
11/23/18 20:43,,310.06,,,724
11/23/18 20:43,,310.05,,,723
11/23/18 20:43,,309.94,,,723
11/23/18 20:43,,309.86,,,722
11/23/18 20:43,,309.75,,,722
11/23/18 20:43,,309.72,,,722
11/23/18 20:43,,309.64,,,721
11/23/18 20:43,,309.54,,,721
11/23/18 20:43,,309.52,,,721
11/23/18 20:43,,309.49,,,720
11/23/18 20:43,,309.45,,,720
11/23/18 20:43,,309.32,,,720
11/23/18 20:43,,309.17,,,720
11/23/18 20:43,,309.12,,,720
