Date Time,, y(1) B.02,y(2) B.T, y(3) B.CO2,y(4) F.T
11/23/18 20:54,,16.7,73.64,917,
11/23/18 20:54,,16.7,73.64,913,
11/23/18 20:54,,16.7,73.64,913,
11/23/18 20:54,,16.7,73.64,911,
11/23/18 20:54,,16.6,73.64,911,
11/23/18 20:54,,16.6,73.65,909,
11/23/18 20:54,,16.6,73.65,909,
11/23/18 20:54,,16.6,73.65,907,
11/23/18 20:54,,16.6,73.65,907,
11/23/18 20:54,,16.6,73.65,905,
11/23/18 20:54,,16.6,73.65,905,
11/23/18 20:54,,16.5,73.66,901,
11/23/18 20:54,,16.5,73.66,901,
11/23/18 20:54,,16.5,73.66,898,
11/23/18 20:54,,16.5,73.66,894,
11/23/18 20:54,,16.5,73.66,894,
11/23/18 20:54,,16.5,73.66,890,
11/23/18 20:54,,16.5,73.66,890,
11/23/18 20:54,,16.5,73.66,886,
11/23/18 20:54,,16.5,73.66,886,
11/23/18 20:54,,16.5,73.66,883,
11/23/18 20:54,,16.5,73.66,883,
11/23/18 20:54,,16.5,73.66,881,
11/23/18 20:53,,16.5,73.66,881,
11/23/18 20:53,,16.5,73.66,878,
11/23/18 20:53,,16.5,73.66,878,
11/23/18 20:53,,16.5,73.66,875,
11/23/18 20:53,,16.5,73.66,875,
11/23/18 20:53,,16.5,73.66,871,
11/23/18 20:53,,16.5,73.66,871,
11/23/18 20:53,,16.5,73.66,865,
11/23/18 20:53,,16.5,73.66,865,
11/23/18 20:53,,16.5,73.66,865,
11/23/18 20:53,,16.5,73.66,860,
11/23/18 20:53,,16.5,73.66,860,
11/23/18 20:53,,16.5,73.66,857,
11/23/18 20:53,,16.5,73.66,857,
11/23/18 20:53,,16.5,73.66,855,
11/23/18 20:53,,16.5,73.66,855,
11/23/18 20:53,,16.5,73.66,855,
11/23/18 20:53,,16.4,73.66,854,
11/23/18 20:53,,16.4,73.66,854,
11/23/18 20:53,,16.4,73.66,854,
11/23/18 20:53,,16.4,73.66,854,
11/23/18 20:53,,16.4,73.66,853,
11/23/18 20:53,,16.4,73.66,853,
11/23/18 20:53,,16.4,73.66,852,
11/23/18 20:53,,16.4,73.66,852,
11/23/18 20:53,,16.5,73.66,851,
11/23/18 20:53,,16.5,73.66,851,
11/23/18 20:53,,16.5,73.65,850,
11/23/18 20:53,,16.5,73.65,850,
11/23/18 20:53,,16.5,73.65,848,
11/23/18 20:53,,16.5,73.65,848,
11/23/18 20:53,,16.5,73.65,845,
11/23/18 20:53,,16.5,73.65,845,
11/23/18 20:53,,16.5,73.65,841,
11/23/18 20:53,,16.5,73.65,841,
11/23/18 20:53,,16.5,73.64,836,
11/23/18 20:53,,16.5,73.64,836,
11/23/18 20:53,,16.5,73.64,830,
11/23/18 20:53,,16.5,73.64,830,
11/23/18 20:53,,16.5,73.63,822,
11/23/18 20:53,,16.5,73.63,822,
11/23/18 20:53,,16.5,73.63,810,
11/23/18 20:53,,16.5,73.63,810,
11/23/18 20:53,,16.5,73.63,793,
11/23/18 20:53,,16.5,73.62,780,
11/23/18 20:53,,16.5,73.62,780,
11/23/18 20:53,,16.6,73.61,774,
11/23/18 20:53,,16.6,73.61,774,
11/23/18 20:53,,16.6,73.6,772,
11/23/18 20:53,,16.6,73.6,772,
11/23/18 20:53,,16.6,73.6,770,
11/23/18 20:53,,16.6,73.6,770,
11/23/18 20:53,,16.6,73.59,767,
11/23/18 20:53,,16.6,73.59,767,
11/23/18 20:53,,16.6,73.58,764,
11/23/18 20:53,,16.6,73.58,764,
11/23/18 20:53,,16.6,73.58,761,
11/23/18 20:53,,16.6,73.58,761,
11/23/18 20:53,,16.6,73.57,759,
11/23/18 20:53,,16.6,73.57,759,
11/23/18 20:53,,16.6,73.57,759,
11/23/18 20:52,,16.6,73.56,757,
11/23/18 20:52,,16.6,73.56,757,
11/23/18 20:52,,16.6,73.55,755,
11/23/18 20:52,,16.6,73.55,755,
11/23/18 20:52,,16.6,73.54,752,
11/23/18 20:52,,16.6,73.54,752,
11/23/18 20:52,,16.6,73.53,749,
11/23/18 20:52,,16.6,73.53,749,
11/23/18 20:52,,16.6,73.52,745,
11/23/18 20:52,,16.6,73.52,741,
11/23/18 20:52,,16.6,73.51,741,
11/23/18 20:52,,16.6,73.5,736,
11/23/18 20:52,,16.6,73.5,736,
11/23/18 20:52,,16.6,73.49,729,
11/23/18 20:52,,16.6,73.49,729,
11/23/18 20:52,,16.6,73.49,723,
11/23/18 20:52,,16.6,73.49,723,
11/23/18 20:52,,16.6,73.48,719,
11/23/18 20:52,,16.6,73.48,719,
11/23/18 20:52,,16.6,73.48,716,
11/23/18 20:52,,16.6,73.48,716,
11/23/18 20:52,,16.6,73.47,712,
11/23/18 20:52,,16.6,73.47,712,
11/23/18 20:52,,16.6,73.46,709,
11/23/18 20:52,,16.5,73.46,709,
11/23/18 20:52,,16.5,73.46,709,
11/23/18 20:52,,16.5,73.46,709,
11/23/18 20:52,,16.5,73.45,709,
11/23/18 20:52,,16.5,73.45,709,
11/23/18 20:52,,16.5,73.45,709,
11/23/18 20:52,,16.5,73.45,709,
11/23/18 20:52,,16.5,73.44,709,
11/23/18 20:52,,16.5,73.44,709,
11/23/18 20:52,,16.5,73.44,709,
11/23/18 20:52,,16.5,73.44,709,
11/23/18 20:52,,16.5,73.43,709,
11/23/18 20:52,,16.5,73.43,709,
11/23/18 20:52,,16.5,73.43,709,
11/23/18 20:52,,16.5,73.42,709,
11/23/18 20:52,,16.5,73.42,709,
11/23/18 20:52,,16.5,73.41,709,
11/23/18 20:52,,16.5,73.41,709,
11/23/18 20:52,,16.5,73.41,709,
11/23/18 20:52,,16.5,73.41,709,
11/23/18 20:52,,16.5,73.41,709,
11/23/18 20:52,,16.5,73.4,710,
11/23/18 20:52,,16.5,73.4,710,
11/23/18 20:52,,16.5,73.39,710,
11/23/18 20:52,,16.5,73.39,710,
11/23/18 20:52,,16.5,73.38,710,
11/23/18 20:52,,16.5,73.38,710,
11/23/18 20:52,,16.5,73.37,710,
11/23/18 20:52,,16.6,73.37,710,
11/23/18 20:52,,16.6,73.36,710,
11/23/18 20:52,,16.6,73.36,710,
11/23/18 20:52,,16.6,73.35,710,
11/23/18 20:52,,16.6,73.35,710,
11/23/18 20:52,,16.6,73.34,710,
11/23/18 20:52,,16.6,73.34,710,
11/23/18 20:52,,16.6,73.34,710,
11/23/18 20:51,,16.6,73.33,710,
11/23/18 20:51,,16.7,73.32,710,
11/23/18 20:51,,16.7,73.31,710,
11/23/18 20:51,,16.7,73.31,710,
11/23/18 20:51,,16.7,73.3,710,
11/23/18 20:51,,16.7,73.3,710,
11/23/18 20:51,,16.7,73.29,710,
11/23/18 20:51,,16.7,73.29,710,
11/23/18 20:51,,16.7,73.28,710,
11/23/18 20:51,,16.7,73.28,710,
11/23/18 20:51,,16.7,73.27,711,
11/23/18 20:51,,16.7,73.27,711,
11/23/18 20:51,,16.7,73.27,711,
11/23/18 20:51,,16.7,73.27,711,
11/23/18 20:51,,16.8,73.26,712,
11/23/18 20:51,,16.8,73.26,712,
11/23/18 20:51,,16.8,73.25,712,
11/23/18 20:51,,16.8,73.25,712,
11/23/18 20:51,,16.8,73.25,713,
11/23/18 20:51,,16.8,73.25,713,
11/23/18 20:51,,16.7,73.24,714,
11/23/18 20:51,,16.7,73.24,714,
11/23/18 20:51,,16.7,73.23,716,
11/23/18 20:51,,16.7,73.23,716,
11/23/18 20:51,,16.7,73.22,717,
11/23/18 20:51,,16.7,73.22,717,
11/23/18 20:51,,16.7,73.22,718,
11/23/18 20:51,,16.7,73.22,719,
11/23/18 20:51,,16.7,73.21,719,
11/23/18 20:51,,16.7,73.2,720,
11/23/18 20:51,,16.7,73.2,720,
11/23/18 20:51,,16.7,73.19,721,
11/23/18 20:51,,16.6,73.19,721,
11/23/18 20:51,,16.6,73.19,721,
11/23/18 20:51,,16.6,73.19,721,
11/23/18 20:51,,16.6,73.18,722,
11/23/18 20:51,,16.6,73.18,722,
11/23/18 20:51,,16.6,73.18,722,
11/23/18 20:51,,16.6,73.17,723,
11/23/18 20:51,,16.6,73.17,723,
11/23/18 20:51,,16.6,73.17,723,
11/23/18 20:51,,16.6,73.17,723,
11/23/18 20:51,,16.6,73.16,724,
11/23/18 20:51,,16.6,73.16,724,
11/23/18 20:51,,16.6,73.15,724,
11/23/18 20:51,,16.6,73.15,724,
11/23/18 20:51,,16.6,73.15,725,
11/23/18 20:51,,16.6,73.15,725,
11/23/18 20:51,,16.6,73.14,725,
11/23/18 20:51,,16.6,73.14,725,
11/23/18 20:51,,16.6,73.14,726,
11/23/18 20:51,,16.6,73.14,726,
11/23/18 20:51,,16.6,73.13,727,
11/23/18 20:51,,16.6,73.13,727,
11/23/18 20:51,,16.6,73.13,730,
11/23/18 20:51,,16.6,73.13,732,
11/23/18 20:51,,16.6,73.12,732,
11/23/18 20:51,,16.6,73.11,736,
11/23/18 20:51,,16.5,73.11,736,
11/23/18 20:50,,16.5,73.11,740,
11/23/18 20:50,,16.5,73.11,740,
11/23/18 20:50,,16.5,73.11,744,
11/23/18 20:50,,16.5,73.11,744,
11/23/18 20:50,,16.5,73.11,751,
11/23/18 20:50,,16.5,73.11,751,
11/23/18 20:50,,16.4,73.1,758,
11/23/18 20:50,,16.4,73.1,758,
11/23/18 20:50,,16.4,73.1,766,
11/23/18 20:50,,16.4,73.1,766,
11/23/18 20:50,,16.4,73.09,772,
11/23/18 20:50,,16.4,73.09,772,
11/23/18 20:50,,16.4,73.09,776,
11/23/18 20:50,,16.4,73.09,776,
11/23/18 20:50,,16.4,73.08,779,
11/23/18 20:50,,16.4,73.08,779,
11/23/18 20:50,,16.4,73.08,782,
11/23/18 20:50,,16.4,73.08,782,
11/23/18 20:50,,16.4,73.07,785,
11/23/18 20:50,,16.4,73.07,785,
11/23/18 20:50,,16.4,73.07,789,
11/23/18 20:50,,16.4,73.07,789,
11/23/18 20:50,,16.4,73.06,794,
11/23/18 20:50,,16.4,73.06,801,
11/23/18 20:50,,16.4,73.05,801,
11/23/18 20:50,,16.4,73.05,808,
11/23/18 20:50,,16.5,73.05,808,
11/23/18 20:50,,16.5,73.04,818,
11/23/18 20:50,,16.5,73.04,818,
11/23/18 20:50,,16.5,73.03,824,
11/23/18 20:50,,16.5,73.03,824,
11/23/18 20:50,,16.5,73.02,828,
11/23/18 20:50,,16.5,73.02,828,
11/23/18 20:50,,16.6,73.02,828,
11/23/18 20:50,,16.6,73.01,830,
11/23/18 20:50,,16.6,73.01,830,
11/23/18 20:50,,16.6,73,832,
11/23/18 20:50,,16.6,73,832,
11/23/18 20:50,,16.6,73,833,
11/23/18 20:50,,16.6,73,833,
11/23/18 20:50,,16.6,72.99,833,
11/23/18 20:50,,16.6,72.99,833,
11/23/18 20:50,,16.7,72.98,834,
11/23/18 20:50,,16.7,72.98,834,
11/23/18 20:50,,16.7,72.97,835,
11/23/18 20:50,,16.7,72.97,835,
11/23/18 20:50,,16.7,72.96,835,
11/23/18 20:50,,16.7,72.96,835,
11/23/18 20:50,,16.7,72.95,835,
11/23/18 20:50,,16.8,72.95,835,
11/23/18 20:50,,16.8,72.94,835,
11/23/18 20:50,,16.8,72.94,835,
11/23/18 20:50,,16.8,72.94,835,
11/23/18 20:50,,16.8,72.93,836,
11/23/18 20:50,,16.8,72.93,836,
11/23/18 20:50,,16.8,72.91,836,
11/23/18 20:50,,16.8,72.91,836,
11/23/18 20:50,,16.8,72.91,837,
11/23/18 20:50,,16.8,72.91,837,
11/23/18 20:50,,16.8,72.9,837,
11/23/18 20:49,,16.8,72.9,837,
11/23/18 20:49,,16.8,72.89,837,
11/23/18 20:49,,16.8,72.89,837,
11/23/18 20:49,,16.8,72.88,837,
11/23/18 20:49,,16.8,72.88,837,
11/23/18 20:49,,16.8,72.88,837,
11/23/18 20:49,,16.8,72.88,837,
11/23/18 20:49,,16.8,72.87,838,
11/23/18 20:49,,16.8,72.87,838,
11/23/18 20:49,,16.8,72.87,838,
11/23/18 20:49,,16.7,72.87,838,
11/23/18 20:49,,16.7,72.86,839,
11/23/18 20:49,,16.7,72.86,839,
11/23/18 20:49,,16.7,72.85,839,
11/23/18 20:49,,16.7,72.85,839,
11/23/18 20:49,,16.7,72.85,839,
11/23/18 20:49,,16.7,72.85,840,
11/23/18 20:49,,16.6,72.85,840,
11/23/18 20:49,,16.6,72.84,840,
11/23/18 20:49,,16.6,72.84,840,
11/23/18 20:49,,16.6,72.83,841,
11/23/18 20:49,,16.6,72.83,841,
11/23/18 20:49,,16.6,72.83,841,
11/23/18 20:49,,16.6,72.83,841,
11/23/18 20:49,,16.6,72.83,841,
11/23/18 20:49,,16.6,72.82,842,
11/23/18 20:49,,16.5,72.82,842,
11/23/18 20:49,,16.5,72.81,844,
11/23/18 20:49,,16.5,72.81,844,
11/23/18 20:49,,16.5,72.81,846,
11/23/18 20:49,,16.5,72.81,846,
11/23/18 20:49,,16.5,72.8,848,
11/23/18 20:49,,16.5,72.8,848,
11/23/18 20:49,,16.5,72.8,851,
11/23/18 20:49,,16.5,72.8,851,
11/23/18 20:49,,16.5,72.8,851,
11/23/18 20:49,,16.5,72.79,853,
11/23/18 20:49,,16.5,72.79,855,
11/23/18 20:49,,16.5,72.79,855,
11/23/18 20:49,,16.5,72.78,857,
11/23/18 20:49,,16.6,72.78,857,
11/23/18 20:49,,16.6,72.78,860,
11/23/18 20:49,,16.6,72.78,860,
11/23/18 20:49,,16.7,72.77,862,
11/23/18 20:49,,16.7,72.77,866,
11/23/18 20:49,,16.7,72.77,866,
11/23/18 20:49,,16.8,72.76,870,
11/23/18 20:49,,16.8,72.76,870,
11/23/18 20:49,,16.8,72.76,874,
11/23/18 20:49,,16.8,72.76,874,
11/23/18 20:49,,16.9,72.75,879,
11/23/18 20:49,,16.9,72.75,879,
11/23/18 20:49,,17,72.75,885,
11/23/18 20:49,,17,72.75,885,
11/23/18 20:49,,17.1,72.75,891,
11/23/18 20:49,,17.1,72.75,891,
11/23/18 20:49,,17.1,72.75,896,
11/23/18 20:49,,17.1,72.75,896,
11/23/18 20:49,,17.1,72.74,900,
11/23/18 20:49,,17.1,72.74,900,
11/23/18 20:48,,17.1,72.74,904,
11/23/18 20:48,,17.2,72.74,904,
11/23/18 20:48,,17.2,72.73,909,
11/23/18 20:48,,17.2,72.73,909,
11/23/18 20:48,,17.2,72.73,914,
11/23/18 20:48,,17.2,72.73,914,
11/23/18 20:48,,17.2,72.73,919,
11/23/18 20:48,,17.2,72.73,919,
11/23/18 20:48,,17.2,72.72,921,
11/23/18 20:48,,17.2,72.72,921,
11/23/18 20:48,,17.2,72.72,922,
11/23/18 20:48,,17.2,72.72,922,
11/23/18 20:48,,17.2,72.72,922,
11/23/18 20:48,,17.2,72.71,922,
11/23/18 20:48,,17.2,72.71,922,
11/23/18 20:48,,17.2,72.71,922,
11/23/18 20:48,,17.2,72.71,922,
11/23/18 20:48,,17.2,72.71,922,
11/23/18 20:48,,17.2,72.71,921,
11/23/18 20:48,,17.2,72.71,921,
11/23/18 20:48,,17.2,72.7,919,
11/23/18 20:48,,17.2,72.7,919,
11/23/18 20:48,,17.2,72.7,917,
11/23/18 20:48,,17.2,72.7,917,
11/23/18 20:48,,17.2,72.69,914,
11/23/18 20:48,,17.2,72.69,914,
11/23/18 20:48,,17.2,72.69,911,
11/23/18 20:48,,17.2,72.69,911,
11/23/18 20:48,,17.2,72.69,908,
11/23/18 20:48,,17.2,72.69,908,
11/23/18 20:48,,17.2,72.68,905,
11/23/18 20:48,,17.2,72.68,905,
11/23/18 20:48,,17.2,72.68,903,
11/23/18 20:48,,17.2,72.68,903,
11/23/18 20:48,,17.2,72.67,901,
11/23/18 20:48,,17.2,72.67,901,
11/23/18 20:48,,17.2,72.66,898,
11/23/18 20:48,,17.2,72.66,896,
11/23/18 20:48,,17.2,72.66,896,
11/23/18 20:48,,17.2,72.65,893,
11/23/18 20:48,,17.2,72.65,893,
11/23/18 20:48,,17.2,72.65,889,
11/23/18 20:48,,17.2,72.65,889,
11/23/18 20:48,,17.2,72.64,885,
11/23/18 20:48,,17.2,72.64,885,
11/23/18 20:48,,17.2,72.64,881,
11/23/18 20:48,,17.2,72.64,881,
11/23/18 20:48,,17.2,72.63,878,
11/23/18 20:48,,17.2,72.63,878,
11/23/18 20:48,,17.2,72.62,876,
11/23/18 20:48,,17.2,72.62,876,
11/23/18 20:48,,17.2,72.62,874,
11/23/18 20:48,,17.2,72.62,874,
11/23/18 20:48,,17.2,72.61,872,
11/23/18 20:48,,17.2,72.61,872,
11/23/18 20:48,,17.2,72.61,871,
11/23/18 20:48,,17.2,72.61,871,
11/23/18 20:48,,17.2,72.6,870,
11/23/18 20:48,,17.2,72.6,870,
11/23/18 20:48,,17.2,72.6,869,
11/23/18 20:47,,17.2,72.6,869,
11/23/18 20:47,,17.2,72.59,867,
11/23/18 20:47,,17.1,72.59,867,
11/23/18 20:47,,17.1,72.58,866,
11/23/18 20:47,,17.1,72.57,864,
11/23/18 20:47,,17.1,72.57,864,
11/23/18 20:47,,17.1,72.57,864,
11/23/18 20:47,,17.1,72.57,863,
11/23/18 20:47,,17.1,72.57,863,
11/23/18 20:47,,17.1,72.55,861,
11/23/18 20:47,,17.1,72.55,861,
11/23/18 20:47,,17.1,72.54,860,
11/23/18 20:47,,17.1,72.54,860,
11/23/18 20:47,,17.1,72.52,860,
11/23/18 20:47,,17.1,72.52,860,
11/23/18 20:47,,17,72.5,860,
11/23/18 20:47,,17,72.5,860,
11/23/18 20:47,,17,72.48,860,
11/23/18 20:47,,17,72.48,860,
11/23/18 20:47,,17,72.46,860,
11/23/18 20:47,,17,72.46,860,
11/23/18 20:47,,17,72.43,860,
11/23/18 20:47,,17,72.43,860,
11/23/18 20:47,,17,72.41,860,
11/23/18 20:47,,17,72.41,860,
11/23/18 20:47,,17,72.39,860,
11/23/18 20:47,,17,72.39,860,
11/23/18 20:47,,16.9,72.36,860,
11/23/18 20:47,,16.9,72.36,860,
11/23/18 20:47,,16.9,72.33,860,
11/23/18 20:47,,16.9,72.33,860,
11/23/18 20:47,,16.9,72.31,860,
11/23/18 20:47,,16.9,72.28,860,
11/23/18 20:47,,16.9,72.28,860,
11/23/18 20:47,,16.9,72.25,861,
11/23/18 20:47,,16.9,72.25,861,
11/23/18 20:47,,16.9,72.23,863,
11/23/18 20:47,,16.9,72.23,863,
11/23/18 20:47,,16.9,72.2,864,
11/23/18 20:47,,16.9,72.2,864,
11/23/18 20:47,,16.9,72.18,866,
11/23/18 20:47,,16.9,72.18,866,
11/23/18 20:47,,16.9,72.15,867,
11/23/18 20:47,,16.9,72.15,867,
11/23/18 20:47,,16.9,72.12,868,
11/23/18 20:47,,16.9,72.12,868,
11/23/18 20:47,,16.9,72.1,869,
11/23/18 20:47,,16.9,72.1,869,
11/23/18 20:47,,16.9,72.07,870,
11/23/18 20:47,,16.9,72.07,870,
11/23/18 20:47,,16.9,72.04,871,
11/23/18 20:47,,16.9,72.04,871,
11/23/18 20:47,,16.9,72.04,871,
11/23/18 20:47,,17,72.02,871,
11/23/18 20:47,,17,71.99,872,
11/23/18 20:47,,17,71.99,872,
11/23/18 20:47,,17,71.99,872,
11/23/18 20:47,,17,71.96,873,
11/23/18 20:47,,17,71.93,875,
11/23/18 20:47,,17,71.91,876,
11/23/18 20:46,,17,71.91,876,
11/23/18 20:46,,17.1,71.91,876,
11/23/18 20:46,,17.1,71.88,878,
11/23/18 20:46,,17.1,71.88,878,
11/23/18 20:46,,17.1,71.85,881,
11/23/18 20:46,,17.1,71.85,881,
11/23/18 20:46,,17.1,71.83,884,
11/23/18 20:46,,17.1,71.83,884,
11/23/18 20:46,,17.1,71.81,887,
11/23/18 20:46,,17,71.81,887,
11/23/18 20:46,,17,71.79,888,
11/23/18 20:46,,17,71.79,888,
11/23/18 20:46,,17.1,71.77,890,
11/23/18 20:46,,17,71.77,890,
11/23/18 20:46,,17,71.74,892,
11/23/18 20:46,,17,71.74,892,
11/23/18 20:46,,17,71.72,895,
11/23/18 20:46,,17,71.72,895,
11/23/18 20:46,,17,71.7,898,
11/23/18 20:46,,17,71.7,898,
11/23/18 20:46,,17,71.68,901,
11/23/18 20:46,,17,71.68,901,
11/23/18 20:46,,17,71.65,903,
11/23/18 20:46,,17,71.65,905,
11/23/18 20:46,,17,71.63,905,
11/23/18 20:46,,17,71.61,906,
11/23/18 20:46,,17,71.61,906,
11/23/18 20:46,,17,71.59,907,
11/23/18 20:46,,17,71.59,907,
11/23/18 20:46,,17,71.57,908,
11/23/18 20:46,,17,71.57,908,
11/23/18 20:46,,17,71.56,908,
11/23/18 20:46,,17,71.56,908,
11/23/18 20:46,,17,71.54,908,
11/23/18 20:46,,16.9,71.54,908,
11/23/18 20:46,,16.9,71.53,908,
11/23/18 20:46,,16.9,71.53,908,
11/23/18 20:46,,16.9,71.52,907,
11/23/18 20:46,,16.9,71.52,907,
11/23/18 20:46,,16.9,71.51,906,
11/23/18 20:46,,16.9,71.51,906,
11/23/18 20:46,,16.9,71.5,904,
11/23/18 20:46,,16.9,71.5,904,
11/23/18 20:46,,16.8,71.5,904,
11/23/18 20:46,,16.8,71.48,900,
11/23/18 20:46,,16.8,71.48,900,
11/23/18 20:46,,16.8,71.47,893,
11/23/18 20:46,,16.8,71.47,893,
11/23/18 20:46,,16.8,71.46,884,
11/23/18 20:46,,16.7,71.46,884,
11/23/18 20:46,,16.7,71.45,872,
11/23/18 20:46,,16.7,71.44,858,
11/23/18 20:46,,16.7,71.44,858,
11/23/18 20:46,,16.7,71.42,844,
11/23/18 20:46,,16.7,71.42,844,
11/23/18 20:46,,16.7,71.42,828,
11/23/18 20:46,,16.7,71.42,828,
11/23/18 20:46,,16.7,71.41,814,
11/23/18 20:46,,16.7,71.41,814,
11/23/18 20:46,,16.7,71.4,800,
11/23/18 20:45,,16.7,71.4,800,
11/23/18 20:45,,16.7,71.4,792,
11/23/18 20:45,,16.7,71.4,792,
11/23/18 20:45,,16.7,71.39,789,
11/23/18 20:45,,16.7,71.39,789,
11/23/18 20:45,,16.8,71.38,788,
11/23/18 20:45,,16.8,71.38,788,
11/23/18 20:45,,16.8,71.38,787,
11/23/18 20:45,,16.9,71.38,787,
11/23/18 20:45,,16.9,71.37,787,
11/23/18 20:45,,16.9,71.37,787,
11/23/18 20:45,,16.9,71.37,786,
11/23/18 20:45,,17,71.37,786,
11/23/18 20:45,,17,71.36,785,
11/23/18 20:45,,17,71.36,785,
11/23/18 20:45,,17,71.36,785,
11/23/18 20:45,,17,71.36,785,
11/23/18 20:45,,17,71.35,784,
11/23/18 20:45,,17,71.35,782,
11/23/18 20:45,,17,71.35,782,
11/23/18 20:45,,17,71.34,781,
11/23/18 20:45,,17,71.34,781,
11/23/18 20:45,,17,71.33,780,
11/23/18 20:45,,17,71.33,780,
11/23/18 20:45,,17,71.33,778,
11/23/18 20:45,,17,71.33,778,
11/23/18 20:45,,17,71.32,777,
11/23/18 20:45,,17,71.32,777,
11/23/18 20:45,,17,71.31,776,
11/23/18 20:45,,17,71.31,776,
11/23/18 20:45,,17,71.3,776,
11/23/18 20:45,,17,71.3,776,
11/23/18 20:45,,17,71.3,775,
11/23/18 20:45,,17,71.3,775,
11/23/18 20:45,,17,71.3,775,
11/23/18 20:45,,17,71.29,774,
11/23/18 20:45,,17,71.29,774,
11/23/18 20:45,,17,71.28,773,
11/23/18 20:45,,17,71.28,773,
11/23/18 20:45,,16.9,71.27,771,
11/23/18 20:45,,16.9,71.27,771,
11/23/18 20:45,,16.9,71.27,770,
11/23/18 20:45,,16.9,71.27,770,
11/23/18 20:45,,16.9,71.26,768,
11/23/18 20:45,,16.9,71.26,768,
11/23/18 20:45,,16.9,71.25,767,
11/23/18 20:45,,16.9,71.24,765,
11/23/18 20:45,,16.9,71.24,765,
11/23/18 20:45,,16.9,71.23,762,
11/23/18 20:45,,16.9,71.23,762,
11/23/18 20:45,,16.9,71.23,760,
11/23/18 20:45,,16.9,71.23,760,
11/23/18 20:45,,16.9,71.22,758,
11/23/18 20:45,,16.9,71.22,758,
11/23/18 20:45,,16.9,71.21,757,
11/23/18 20:45,,16.8,71.21,757,
11/23/18 20:45,,16.8,71.2,756,
11/23/18 20:45,,16.8,71.2,756,
11/23/18 20:45,,16.8,71.19,755,
11/23/18 20:45,,16.8,71.19,755,
11/23/18 20:44,,16.8,71.18,754,
11/23/18 20:44,,16.8,71.18,754,
11/23/18 20:44,,16.8,71.17,752,
11/23/18 20:44,,16.8,71.17,752,
11/23/18 20:44,,16.7,71.16,751,
11/23/18 20:44,,16.7,71.16,751,
11/23/18 20:44,,16.7,71.14,750,
11/23/18 20:44,,16.7,71.14,750,
11/23/18 20:44,,16.7,71.13,749,
11/23/18 20:44,,16.7,71.13,749,
11/23/18 20:44,,16.6,71.12,748,
11/23/18 20:44,,16.6,71.12,747,
11/23/18 20:44,,16.6,71.1,747,
11/23/18 20:44,,16.6,71.09,746,
11/23/18 20:44,,16.6,71.09,746,
11/23/18 20:44,,16.6,71.07,746,
11/23/18 20:44,,16.6,71.07,746,
11/23/18 20:44,,16.5,71.06,745,
11/23/18 20:44,,16.5,71.06,745,
11/23/18 20:44,,16.5,71.06,745,
11/23/18 20:44,,16.5,71.06,745,
11/23/18 20:44,,16.5,71.04,744,
11/23/18 20:44,,16.6,71.02,743,
11/23/18 20:44,,16.6,71.02,743,
11/23/18 20:44,,16.6,71,742,
11/23/18 20:44,,16.6,71,742,
11/23/18 20:44,,16.7,70.99,740,
11/23/18 20:44,,16.7,70.99,740,
11/23/18 20:44,,16.8,70.97,739,
11/23/18 20:44,,16.8,70.97,739,
11/23/18 20:44,,16.9,70.95,737,
11/23/18 20:44,,16.9,70.95,737,
11/23/18 20:44,,17,70.93,736,
11/23/18 20:44,,17,70.93,736,
11/23/18 20:44,,17,70.91,735,
11/23/18 20:44,,17.1,70.91,735,
11/23/18 20:44,,17.1,70.9,734,
11/23/18 20:44,,17.1,70.9,733,
11/23/18 20:44,,17.1,70.88,733,
11/23/18 20:44,,17.2,70.86,732,
11/23/18 20:44,,17.2,70.86,732,
11/23/18 20:44,,17.2,70.85,731,
11/23/18 20:44,,17.2,70.85,731,
11/23/18 20:44,,17.2,70.83,730,
11/23/18 20:44,,17.2,70.83,730,
11/23/18 20:44,,17.2,70.82,729,
11/23/18 20:44,,17.3,70.82,729,
11/23/18 20:44,,17.3,70.8,727,
11/23/18 20:44,,17.3,70.8,727,
11/23/18 20:44,,17.3,70.79,726,
11/23/18 20:44,,17.3,70.79,726,
11/23/18 20:44,,17.4,70.78,725,
11/23/18 20:44,,17.4,70.78,725,
11/23/18 20:44,,17.4,70.77,725,
11/23/18 20:44,,17.4,70.77,725,
11/23/18 20:44,,17.4,70.76,724,
11/23/18 20:44,,17.4,70.76,724,
11/23/18 20:44,,17.4,70.74,724,
11/23/18 20:44,,17.4,70.74,724,
11/23/18 20:44,,17.4,70.73,724,
11/23/18 20:43,,17.4,70.73,724,
11/23/18 20:43,,17.4,70.72,723,
11/23/18 20:43,,17.4,70.72,723,
11/23/18 20:43,,17.4,70.71,722,
11/23/18 20:43,,17.4,70.71,722,
11/23/18 20:43,,17.4,70.7,722,
11/23/18 20:43,,17.4,70.69,721,
11/23/18 20:43,,17.4,70.69,721,
11/23/18 20:43,,17.4,70.69,721,
11/23/18 20:43,,17.4,70.68,720,
11/23/18 20:43,,17.4,70.68,720,
11/23/18 20:43,,17.4,70.67,720,
11/23/18 20:43,,17.4,70.66,720,
11/23/18 20:43,,17.4,70.66,720,
11/23/18 20:43,,17.4,70.65,720,
11/23/18 20:43,,17.4,70.65,720,
11/23/18 20:43,,17.4,70.65,720,
11/23/18 20:43,,17.4,70.64,719,
11/23/18 20:43,,17.4,70.64,719,
